comp_id,event,name,sex,division,bw,gpa,weight_class,dots,s,b,d,total
CPA_009,Full Power,王斌,Unknown,Unknown,65.5,969.91,67.5,,220.0,157.5,255.0,632.5
CPA_009,Full Power,殷超群,Unknown,Unknown,74.7,959.27,75,,255.0,160.0,270.0,685.0
CPA_009,Full Power,陆阳,Unknown,Unknown,106.2,955.32,110,,300.0,235.0,280.0,815.0
CPA_009,Full Power,黄尹杰,Unknown,Unknown,65.7,954.57,67.5,,230.0,142.5,250.0,622.5
CPA_009,Full Power,张兴,Unknown,Unknown,108.1,941.5,110,,310.0,200.0,300.0,810.0
CPA_009,Full Power,叶晓康,Unknown,Unknown,109.7,941.39,110,,340.0,190.0,285.0,815.0
CPA_009,Full Power,徐梦轩,Unknown,Unknown,89.75,940.99,90,,290.0,165.0,290.0,745.0
CPA_009,Full Power,郑敏聪,Unknown,Unknown,142.8,940.88,140+,,360.0,180.0,380.0,920.0
CPA_009,Full Power,刘胜尧,Unknown,Unknown,74.5,934.77,75,,235.0,142.5,290.0,667.5
CPA_009,Full Power,Krivonosov Vladislav,Unknown,Unknown,97.8,929.93,100,,270.0,180.0,315.0,765.0
CPA_009,Full Power,王昱升,Unknown,Unknown,72.1,927.3,75,,237.5,155.0,255.0,647.5
CPA_009,Full Power,黄昌杰,Unknown,Unknown,55.7,911.62,56,,190.0,120.0,210.0,520.0
CPA_009,Full Power,宋乐琦,Unknown,Unknown,103.9,911.35,110,,310.0,175.0,285.0,770.0
CPA_009,Full Power,郑晗轩,Unknown,Unknown,106.7,903.59,110,,277.5,180.0,315.0,772.5
CPA_009,Full Power,侍昌胜,Unknown,Unknown,149.7,900.99,140+,,360.0,235.0,305.0,900.0
CPA_009,Full Power,赵决洋,Unknown,Unknown,76.7,890.62,82.5,,180.0,92.5,185.0,457.5
CPA_009,Full Power,季缪贝,Unknown,Unknown,93.5,877.34,100,,260.0,182.5,265.0,707.5
CPA_009,Full Power,杨俊文,Unknown,Unknown,66.9,876.57,67.5,,205.0,135.0,240.0,580.0
CPA_009,Full Power,童薇,Unknown,Unknown,55.7,867.58,56,,157.5,77.5,142.5,377.5
CPA_009,Full Power,莫根源,Unknown,Unknown,149.3,856.62,140+,,360.0,185.0,310.0,855.0
CPA_009,Full Power,张炜杰,Unknown,Unknown,86.3,842.79,90,,240.0,140.0,275.0,655.0
CPA_009,Full Power,张达,Unknown,Unknown,106.0,838.11,110,,262.5,167.5,285.0,715.0
CPA_009,Full Power,李成坤,Unknown,Unknown,64.95,835.23,67.5,,210.0,100.0,230.0,540.0
CPA_009,Full Power,陈卢,Unknown,Unknown,124.3,834.23,125,,270.0,205.0,290.0,765.0
CPA_009,Full Power,王嘉闽,Unknown,Unknown,82.1,822.31,82.5,,225.0,127.5,270.0,622.5
CPA_009,Full Power,刘涵璐,Unknown,Unknown,56.45,820.5,60,,150.0,60.0,150.0,360.0
CPA_009,Full Power,陈天琦,Unknown,Unknown,98.7,811.69,100,,270.0,130.0,270.0,670.0
CPA_009,Full Power,黄昱宸,Unknown,Unknown,89.5,809.38,90,,232.5,137.5,270.0,640.0
CPA_009,Full Power,唐天奇,Unknown,Unknown,70.4,807.98,75,,185.0,120.0,250.0,555.0
CPA_009,Full Power,张逸南,Unknown,Unknown,81.1,805.0,82.5,,230.0,150.0,225.0,605.0
CPA_009,Full Power,李爱平,Unknown,Unknown,58.9,802.04,60,,160.0,120.0,200.0,480.0
CPA_009,Full Power,惠亚鹏,Unknown,Unknown,63.6,801.26,67.5,,190.0,112.5,207.5,510.0
CPA_009,Full Power,管巧梅,Unknown,Unknown,50.1,796.28,52,,125.0,45.0,152.5,322.5
CPA_009,Full Power,邹苏阳,Unknown,Unknown,106.2,785.36,110,,270.0,145.0,255.0,670.0
CPA_009,Full Power,谢志强,Unknown,Unknown,111.7,784.75,125,,245.0,180.0,260.0,685.0
CPA_009,Full Power,孙欣妤,Unknown,Unknown,51.85,775.96,52,,122.5,57.5,142.5,322.5
CPA_009,Full Power,石华,Unknown,Unknown,74.0,773.4,75,,210.0,115.0,225.0,550.0
CPA_009,Full Power,金志濠,Unknown,Unknown,81.2,771.73,82.5,,230.0,150.0,200.0,580.0
CPA_009,Full Power,谢卓琳,Unknown,Unknown,73.65,762.62,75,,162.5,77.5,145.0,385.0
CPA_009,Full Power,戚凯荣,Unknown,Unknown,78.9,761.48,82.5,,220.0,127.5,215.0,562.5
CPA_009,Full Power,金广明,Unknown,Unknown,74.5,756.22,75,,200.0,125.0,215.0,540.0
CPA_009,Full Power,代力,Unknown,Unknown,98.7,751.11,100,,225.0,160.0,235.0,620.0
CPA_009,Full Power,吕蒋欣,Unknown,Unknown,89.0,746.16,06,,160.0,75.0,170.0,405.0
CPA_009,Full Power,杨兴雅,Unknown,Unknown,65.0,744.91,67.5,,137.5,67.5,150.0,355.0
CPA_009,Full Power,熊思茗,Unknown,Unknown,79.65,729.23,82.5,,155.0,60.0,165.0,380.0
CPA_009,Full Power,潘少华,Unknown,Unknown,57.15,723.12,60,,120.0,55.0,145.0,320.0
CPA_009,Full Power,刘岩松,Unknown,Unknown,74.35,709.94,75,,142.5,67.5,150.0,360.0
CPA_009,Full Power,李紫薇,Unknown,Unknown,50.35,707.03,52,,85.0,60.0,142.5,287.5
CPA_009,Full Power,姜佳敏,Unknown,Unknown,66.75,688.7,67.5,,130.0,57.5,145.0,332.5
CPA_009,Full Power,陈淑妍,Unknown,Unknown,65.35,649.37,67.5,,125.0,45.0,140.0,310.0
CPA_009,Full Power,秦梅俊,Unknown,Unknown,64.0,640.11,67.5,,117.5,50.0,135.0,302.5
CPA_009,Full Power,钟绮璇,Unknown,Unknown,54.75,626.19,56,,105.0,45.0,120.0,270.0
CPA_009,Full Power,朱俊宇,M,Unknown,77.3,626.14,82.5,,,147.5,310.0,457.5
CPA_009,Full Power,张嘉捷,M,Unknown,66.9,585.64,67.5,,,147.5,240.0,387.5
CPA_009,Full Power,林敏,M,Unknown,59.9,585.22,60,,,115.0,240.0,355.0
CPA_009,Full Power,李晓婷,Unknown,Unknown,59.6,584.01,60,,95.0,50.0,120.0,265.0
CPA_009,Full Power,王雨,M,Unknown,73.5,561.28,75,,,122.5,275.0,397.5
CPA_009,Full Power,叶书晨,M,Unknown,98.7,545.17,100,,,177.5,272.5,450.0
CPA_009,Full Power,周枫,M,Unknown,62.7,481.4,67.5,,,97.5,205.0,302.5
CPA_009,Full Power,邱绍会,F,Unknown,65.1,444.85,67.5,,,,212.0,
CPA_009,Full Power,张宗其,M,Unknown,80.8,426.62,82.5,,,,320.0,
CPA_009,Full Power,朱俊宇,M,Unknown,77.3,424.27,82.5,,,,310.0,
CPA_009,Full Power,林敏,M,Unknown,59.9,395.64,60,,,,240.0,
CPA_009,Full Power,王雨,M,Unknown,73.5,388.31,75,,,,275.0,
CPA_009,Full Power,管巧梅,F,Unknown,50.1,382.71,52,,,,155.0,
CPA_009,Full Power,陆聪,M,Unknown,100.2,367.01,110,,,,305.0,
CPA_009,Full Power,张嘉捷,M,Unknown,66.9,362.72,67.5,,,,240.0,
CPA_009,Full Power,戴雪,F,Unknown,64.1,343.86,67.5,,,,162.5,
CPA_009,Full Power,刘静,F,Unknown,44.0,337.24,44,,,,122.5,
CPA_009,Full Power,叶书晨,M,Unknown,98.7,330.13,100,,,,272.5,
CPA_009,Full Power,周枫,M,Unknown,62.7,326.24,67.5,,,,205.0,
CPA_009,Full Power,张阿琴,F,Unknown,56.9,317.23,60,,,,140.0,
CPA_009,Full Power,聂贵其,M,Unknown,73.1,305.02,75,,,,215.0,
CPA_009,Full Power,王强,M,Unknown,82.1,284.01,82.5,,,,215.0,
CPA_009,Full Power,陆阳,M,Unknown,106.2,275.46,110,,,235.0,,
CPA_009,Full Power,叶昊炜,M,Unknown,98.8,272.26,100,,,225.0,,
CPA_009,Full Power,柏斌,M,Unknown,81.9,258.09,82.5,,,195.0,,
CPA_009,Full Power,郭紫剑,M,Unknown,89.4,253.24,90,,,200.0,,
CPA_009,Full Power,许丹,M,Unknown,73.25,244.22,75,,,172.5,,
CPA_009,Full Power,孙乐翔,M,Unknown,101.9,238.78,110,,,200.0,,
CPA_009,Full Power,郭子铭,M,Unknown,83.2,236.2,90,,,180.0,,
CPA_009,Full Power,张嘉捷,M,Unknown,66.9,222.92,67.5,,,147.5,,
CPA_009,Full Power,张奚伟,M,Unknown,55.8,222.6,56,,,127.5,,
CPA_009,Full Power,叶书晨,M,Unknown,98.7,215.04,100,,,177.5,,
CPA_009,Full Power,章睿峰,M,Unknown,72.2,207.66,75,,,145.0,,
CPA_009,Full Power,汪洋,M,Unknown,96.8,207.61,100,,,170.0,,
CPA_009,Full Power,丁彪,M,Unknown,89.6,202.34,90,,,160.0,,
CPA_009,Full Power,朱俊宇,M,Unknown,77.3,201.87,82.5,,,147.5,,
CPA_009,Full Power,李章勇,M,Unknown,108.5,194.28,110,,,167.5,,
CPA_009,Full Power,林根,M,Unknown,82.0,191.54,82.5,,,145.0,,
CPA_009,Full Power,林敏,M,Unknown,59.9,189.58,60,,,115.0,,
CPA_009,Full Power,孟令男,M,Unknown,104.9,182.66,110,,,155.0,,
CPA_009,Full Power,倪聪,M,Unknown,84.6,178.66,90,,,137.5,,
CPA_009,Full Power,王雨,M,Unknown,73.5,172.97,75,,,122.5,,
CPA_009,Full Power,范昌建,M,Unknown,66.2,163.87,67.5,,,107.5,,
CPA_009,Full Power,赵阳,F,Unknown,52.25,161.34,56,,,67.5,,
CPA_009,Full Power,周枫,M,Unknown,62.7,155.16,67.5,,,97.5,,
CPA_009,Full Power,赵佚童,F,Unknown,71.35,150.65,75,,,75.0,,
CPA_009,Full Power,杜恒靓,F,Unknown,80.3,124.23,82.5,,,65.0,,
CPA_009,Full Power,王海波,Unknown,Unknown,87.5,,06,,315.0,192.5,327.5,835.0
CPA_009,Full Power,吴冠恒,Unknown,Unknown,60.0,,67.5,,220.0,130.0,297.5,647.5
CPA_009,Full Power,刘杰,Unknown,Unknown,64.5,,67.5,,252.5,142.5,285.0,680.0
CPA_009,Full Power,周进,Unknown,Unknown,90.3,,100,,300.0,185.0,325.0,810.0
CPA_009,Full Power,臧天麟,Unknown,Unknown,70.4,,75,,265.0,152.5,282.5,700.0
CPA_009,Full Power,满军,Unknown,Unknown,73.6,,75,,265.0,180.0,270.0,715.0
CPA_009,Full Power,伯钟林,Unknown,Unknown,64.4,,67.5,,247.5,142.5,255.0,645.0
CPA_008,Full Power,伯钟林,Unknown,Unknown,65.65,973.74,67.5,,252.5,137.5,245.0,635.0
CPA_008,Full Power,臧天麟,Unknown,Unknown,66.7,916.85,67.5,,225.0,125.0,255.0,605.0
CPA_008,Full Power,刘琛,Unknown,Unknown,66.95,914.35,67.5,,215.0,130.0,260.0,605.0
CPA_008,Full Power,刘源,Unknown,Unknown,55.55,902.86,56,,185.0,120.0,210.0,515.0
CPA_008,Full Power,王天健,Unknown,Unknown,89.45,886.36,90,,255.0,180.0,265.0,700.0
CPA_008,Full Power,黄晋,Unknown,Unknown,89.0,878.0,90,,260.0,182.5,250.0,692.5
CPA_008,Full Power,王龙伟,Unknown,Unknown,89.0,836.8,90,,250.0,170.0,240.0,660.0
CPA_008,Full Power,胡良明,Unknown,Unknown,77.0,836.54,82.5,,230.0,145.0,235.0,610.0
CPA_008,Full Power,何喻宽,Unknown,Unknown,99.5,832.74,100,,280.5,160.0,250.0,690.5
CPA_008,Full Power,谭雨伦,Unknown,Unknown,78.45,832.02,82.5,,225.0,135.0,252.5,612.5
CPA_008,Full Power,彭卫军,Unknown,Unknown,73.1,819.3,75,,220.0,137.5,220.0,577.5
CPA_008,Full Power,梁炜莹,Unknown,Unknown,56.0,817.06,56,,135.0,57.5,165.0,357.5
CPA_008,Full Power,徐文志,Unknown,Unknown,67.3,792.95,67.5,,195.0,137.5,195.0,527.5
CPA_008,Full Power,黄乔,Unknown,Unknown,65.9,791.43,67.5,,180.0,112.5,225.0,517.5
CPA_008,Full Power,向禹旭,Unknown,Unknown,89.3,791.39,90,,225.0,155.0,245.0,625.0
CPA_008,Full Power,邵皓然,Unknown,Unknown,73.85,782.05,75,,195.0,120.0,240.0,555.0
CPA_008,Full Power,林潇,Unknown,Unknown,74.6,759.72,75,,185.0,117.5,240.0,542.5
CPA_008,Full Power,苏宏澳,Unknown,Unknown,73.9,746.82,75,,190.0,120.0,220.0,530.0
CPA_008,Full Power,欧栩安,Unknown,Unknown,62.75,745.57,67.5,,175.0,110.0,185.0,470.0
CPA_008,Full Power,占美金,Unknown,Unknown,81.45,744.07,82.5,,210.0,120.0,230.0,560.0
CPA_008,Full Power,叶文俊,Unknown,Unknown,60.0,743.5,60,,167.5,102.5,182.5,452.5
CPA_008,Full Power,黄昌杰,Unknown,Unknown,55.8,741.99,56,,150.0,105.0,170.0,425.0
CPA_008,Full Power,房宇杰,Unknown,Unknown,73.05,741.27,75,,190.0,120.0,212.5,522.5
CPA_008,Full Power,雷智伟,Unknown,Unknown,72.75,739.28,75,,180.0,130.0,210.0,520.0
CPA_008,Full Power,黄金涛,Unknown,Unknown,59.35,738.39,60,,140.0,105.0,200.0,445.0
CPA_008,Full Power,陈凯歌,Unknown,Unknown,81.65,736.01,82.5,,200.0,135.0,220.0,555.0
CPA_008,Full Power,叶峰岑,Unknown,Unknown,109.15,735.0,110,,240.0,120.0,275.0,635.0
CPA_008,Full Power,刘加俊,Unknown,Unknown,75.55,721.85,82.5,,200.0,105.0,215.0,520.0
CPA_008,Full Power,陈锐,Unknown,Unknown,73.35,718.51,75,,180.0,102.5,225.0,507.5
CPA_008,Full Power,罗佑威,Unknown,Unknown,97.25,709.7,100,,232.5,120.0,230.0,582.5
CPA_008,Full Power,黄仪东,Unknown,Unknown,80.9,703.26,82.5,,190.0,112.5,225.0,527.5
CPA_008,Full Power,姜熙胜,Unknown,Unknown,78.45,685.99,82.5,,185.0,112.5,207.5,505.0
CPA_008,Full Power,张小塘,Unknown,Unknown,79.6,682.92,82.5,,182.5,125.0,200.0,507.5
CPA_008,Full Power,吴尧,Unknown,Unknown,95.0,677.2,100,,220.0,130.0,200.0,550.0
CPA_008,Full Power,吴線,Unknown,Unknown,58.35,574.06,60,,100.0,32.5,125.0,257.5
CPA_008,Full Power,解志威,Unknown,Unknown,106.75,487.82,110,,,165.0,252.5,417.5
CPA_008,Full Power,王庆焕,Unknown,Unknown,81.35,471.69,82.5,,,145.0,210.0,355.0
CPA_008,Full Power,韦彦博,Unknown,Unknown,105.85,448.85,110,,,162.5,220.0,382.5
CPA_008,Full Power,伯钟林,Unknown,Unknown,65.65,410.2,67.5,,,,267.5,
CPA_008,Full Power,李红艳,Unknown,Unknown,55.1,381.46,56,,50.0,30.0,85.0,165.0
CPA_008,Full Power,杨成,Unknown,Unknown,83.75,365.72,90,,,,280.0,
CPA_008,Full Power,绍世财,Unknown,Unknown,59.75,354.43,60,,,95.0,120.0,215.0
CPA_008,Full Power,田海暄,Unknown,Unknown,58.45,311.29,60,,,,185.0,
CPA_008,Full Power,解志威,Unknown,Unknown,106.75,295.03,110,,,,252.5,
CPA_008,Full Power,聂贵其,Unknown,Unknown,70.45,291.16,75,,,,200.0,
CPA_008,Full Power,王庆焕,Unknown,Unknown,81.35,279.03,82.5,,,,210.0,
CPA_008,Full Power,周陈栋仁,Unknown,Unknown,79.55,275.86,82.5,,,,205.0,
CPA_008,Full Power,韦彦博,Unknown,Unknown,105.85,258.16,110,,,,220.0,
CPA_008,Full Power,朴家祺,Unknown,Unknown,124.55,256.03,125,,,235.0,,
CPA_008,Full Power,胡权,Unknown,Unknown,74.65,224.06,75,,,160.0,,
CPA_008,Full Power,陈文健,Unknown,Unknown,73.85,211.36,75,,,150.0,,
CPA_008,Full Power,文子尧,Unknown,Unknown,80.7,207.05,82.5,,,155.0,,
CPA_008,Full Power,王龙伟,Unknown,Unknown,89.0,202.86,90,,,160.0,,
CPA_008,Full Power,胡德,Unknown,Unknown,70.15,200.71,75,,,137.5,,
CPA_008,Full Power,邵世财,Unknown,Unknown,59.75,197.82,60,,,,120.0,
CPA_008,Full Power,解志威,Unknown,Unknown,106.75,192.79,110,,,165.0,,
CPA_008,Full Power,王庆焕,Unknown,Unknown,81.35,192.66,82.5,,,145.0,,
CPA_008,Full Power,顾海鑫,Unknown,Unknown,58.75,192.16,60,,,115.0,,
CPA_008,Full Power,韦彦博,Unknown,Unknown,105.85,190.69,110,,,162.5,,
CPA_008,Full Power,侯俊波,Unknown,Unknown,71.65,158.28,75,,,110.0,,
CPA_008,Full Power,邵世财,Unknown,Unknown,59.75,156.61,60,,,95.0,,
CPA_008,Full Power,李昂哲,Unknown,Unknown,80.7,140.26,82.5,,,105.0,,
CPA_007,Full Power,用红招,Unknown,Unknown,84.4,,90,543.43,310.0,182.5,320.0,812.5
CPA_007,Full Power,伯钟林,Unknown,Unknown,64.9,,67.5,531.6,255.0,140.0,275.0,670.0
CPA_007,Full Power,周猛,Unknown,Unknown,111.9,,125,503.17,305.0,220.0,330.0,855.0
CPA_007,Full Power,臧天麟,Unknown,Unknown,73.9,,75,494.33,262.5,150.0,270.0,682.5
CPA_007,Full Power,施宝发,Unknown,Unknown,70.9,,75,493.28,232.5,135.0,295.0,662.5
CPA_007,Full Power,余书梓,Unknown,Unknown,89.0,,90,484.46,285.0,160.0,300.0,745.0
CPA_007,Full Power,许米米,Unknown,Unknown,55.6,,56,477.51,160.0,72.5,177.5,410.0
CPA_007,Full Power,杨丁浩,Unknown,Unknown,67.2,,67.5,452.34,210.0,140.0,235.0,585.0
CPA_007,Full Power,殷超群,Unknown,Unknown,81.8,,82.5,445.85,245.0,165.0,245.0,655.0
CPA_007,Full Power,陈焕,Unknown,Unknown,156.4,,140+,441.41,350.0,200.0,280.0,830.0
CPA_007,Full Power,郑文涛,Unknown,Unknown,114.0,,125,435.5,315.0,170.0,260.0,745.0
CPA_007,Full Power,朱梦晴,Unknown,Unknown,50.5,,52,407.47,110.0,67.5,150.0,327.5
CPA_007,Full Power,孙欣妤,Unknown,Unknown,51.7,,52,394.68,127.5,60.0,135.0,322.5
CPA_007,Full Power,桑柯,Unknown,Unknown,110.3,,125,393.45,215.0,160.0,290.0,665.0
CPA_007,Full Power,王皓文,Unknown,Unknown,60.0,,60,384.04,165.0,100.0,190.0,455.0
CPA_007,Full Power,石华,Unknown,Unknown,71.5,,75,381.27,205.0,100.0,210.0,515.0
CPA_007,Full Power,刘德新,Unknown,Unknown,80.3,,82.5 PE,380.14,187.5,135.0,230.0,552.5
CPA_007,Full Power,周真,Unknown,Unknown,87.4,,06,372.62,155.0,72.5,185.0,412.5
CPA_007,Full Power,马小涛,Unknown,Unknown,88.3,,90,370.53,215.0,132.5,220.0,567.5
CPA_007,Full Power,陆阳,Unknown,Unknown,105.3,,110,350.9,300.0,180.0,102.5,582.5
CPA_007,Full Power,王禹豪,Unknown,Unknown,72.6,,75,344.41,175.0,90.0,205.0,470.0
CPA_007,Full Power,叶文俊,Unknown,Unknown,59.3,,60,340.9,150.0,100.0,150.0,400.0
CPA_007,Full Power,丁嘉煜,Unknown,Unknown,54.1,,56,339.27,132.5,75.0,160.0,367.5
CPA_007,Full Power,薛剑坚,Unknown,Unknown,89.8,,90,323.66,175.0,122.5,202.5,500.0
CPA_007,Full Power,张琼婷,Unknown,Unknown,56.4,,60,323.03,100.0,55.0,125.0,280.0
CPA_007,Full Power,赵星程,Unknown,Unknown,89.8,,06,317.19,170.0,105.0,215.0,490.0
CPA_007,Full Power,赵童,Unknown,Unknown,72.6,,75,317.15,130.0,72.5,117.5,320.0
CPA_007,Full Power,朱晗玉,Unknown,Unknown,90.5,,100,313.5,152.5,60.0,140.0,352.5
CPA_007,Full Power,刘佳,Unknown,Unknown,84.0,,90,308.25,135.0,650.0,135.0,920.0
CPA_007,Full Power,林丽,Unknown,Unknown,59.3,,60,301.54,100.0,50.0,120.0,270.0
CPA_007,Full Power,王燕玲,Unknown,Unknown,67.3,,67.5,297.32,95.0,50.0,142.5,287.5
CPA_007,Full Power,王诗雯,Unknown,Unknown,66.8,,67.5,296.02,107.5,45.0,132.5,285.0
CPA_007,Full Power,罗子璇,Unknown,Unknown,47.5,,48,292.59,70.0,55.0,100.0,225.0
CPA_007,Full Power,李晓婷,Unknown,Unknown,59.5,,60,289.75,100.0,42.5,117.5,260.0
CPA_007,Full Power,胡丽萍,Unknown,Unknown,63.7,,67.5,261.74,92.5,42.5,110.0,245.0
CPA_007,Deadlift Only,臧一凡,Unknown,Unknown,91.4,,100,216.56,,,,337.5
CPA_007,Deadlift Only,施宝发,Unknown,Unknown,71.9,,75,213.89,,,,290.0
CPA_007,Deadlift Only,曹舜杰,Unknown,Unknown,100.9,,110,199.27,,,,325.0
CPA_007,Deadlift Only,江海军,Unknown,Unknown,98.5,,100,176.59,,,,285.0
CPA_007,Deadlift Only,桑柯,Unknown,Unknown,110.3,,125,162.71,,,,275.0
CPA_007,Deadlift Only,刘德新,Unknown,Unknown,80.3,,82.5,154.81,,,,225.0
CPA_007,Deadlift Only,Ariunbaatar,Unknown,Unknown,98.7,,OWER R100 FTL,154.76,,,,250.0
CPA_007,Deadlift Only,金霄燥,Unknown,Unknown,59.3,,60,147.98,,,,132.5
CPA_007,Deadlift Only,munkherdene,Unknown,Unknown,69.6,,100,124.83,,,,200.0
CPA_007,Deadlift Only,Gantulga,Unknown,Unknown,88.8,,90,117.18,,,,180.0
CPA_007,Deadlift Only,邵世财,Unknown,Unknown,59.3,,60,104.4,,,,122.5
CPA_007,Deadlift Only,ulaankhuu,Unknown,Unknown,79.2,,82.5,104.05,,,,150.0
CPA_007,Bench Only,朴家祺,Unknown,Unknown,113.1,,125,142.16,,,,242.5
CPA_007,Bench Only,陆阳,Unknown,Unknown,105.3,,110,141.57,,,,235.0
CPA_007,Bench Only,叶昊炜,Unknown,Unknown,96.1,,100,137.84,,,,220.0
CPA_007,Bench Only,阿木尔扎亚,Unknown,Unknown,89.0,,OWER 90 FTIA,130.06,,,,200.0
CPA_007,Bench Only,马名旺,Unknown,Unknown,83.1,,90,124.81,,,,185.0
CPA_007,Bench Only,Ariunbaatar,Unknown,Unknown,98.7,,100,120.71,,,,195.0
CPA_007,Bench Only,许丹丹,Unknown,Unknown,74.6,,75,113.38,,,,157.5
CPA_007,Bench Only,李宣谕,Unknown,Unknown,74.3,,75,108.26,,,,150.0
CPA_007,Bench Only,李睿宁,Unknown,Unknown,65.4,,67.5,107.79,,,,102.5
CPA_007,Bench Only,刘中文,Unknown,Unknown,97.1,,FEDE 100 TION,102.89,,,,165.0
CPA_006,Push-Pull,刘吉康,M,Unknown,59.0,,60,312.39,,127.5,237.5,365.0
CPA_006,Push-Pull,宋泽雨,M,Unknown,88.2,,82.5,284.19,,175.0,260.0,435.0
CPA_006,Push-Pull,梁霆轩,M,Unknown,69.8,,75,272.83,,142.5,220.0,362.5
CPA_006,Push-Pull,孙玮柏,M,Unknown,100.9,,100 ER A,219.2,,127.5,230.0,357.5
CPA_006,Full Power,伯钟林,M,Unknown,66.4,,67.5,518.73,260.0,140.0,265.0,665.0
CPA_006,Full Power,戴明锋,M,Unknown,74.7,,75,498.09,270.0,162.5,260.0,692.5
CPA_006,Full Power,赵鸣宇,M,Unknown,72.1,,75,491.4,255.0,140.0,257.5,652.5
CPA_006,Full Power,刘昆宇,M,Unknown,100.2,,110,468.93,270.0,180.0,312.5,762.5
CPA_006,Full Power,殷超群,M,Unknown,79.8,,82.5,457.5,252.5,150.0,260.0,662.5
CPA_006,Full Power,宋泽雨,M,Unknown,88.2,,90,440.98,235.0,175.0,265.0,675.0
CPA_006,Full Power,彭家正,M,Unknown,75.1,,82.5,440.84,220.0,150.0,240.0,610.0
CPA_006,Full Power,周泓霖,M,Unknown,123.3,,125,428.35,300.0,162.5,290.0,752.5
CPA_006,Full Power,王链迪,M,Unknown,89.9,,90,422.14,250.0,130.0,267.5,647.5
CPA_006,Full Power,李坤驰,M,Unknown,97.3,,100,415.85,250.0,152.5,265.0,667.5
CPA_006,Full Power,王宇轩,M,Unknown,82.7,,90,412.64,235.0,115.0,260.0,610.0
CPA_006,Full Power,李一飞,M,Unknown,97.6,,100,412.17,230.0,180.0,252.5,662.5
CPA_006,Full Power,钱欢,F,Unknown,58.0,,60,410.64,130.0,62.5,170.0,362.5
CPA_006,Full Power,孙玮柏,M,Unknown,100.9,,110,400.08,265.0,137.5,250.0,652.5
CPA_006,Full Power,李逸涛,M,Unknown,88.7,,90,394.1,225.0,145.0,235.0,605.0
CPA_006,Full Power,周登第,M,Unknown,83.0,,90,389.86,210.0,120.0,240.0,570.0
CPA_006,Full Power,黄伟智,M,Unknown,67.0,,67.5,387.46,170.0,105.0,215.0,490.0
CPA_006,Full Power,刘子涵,M,Unknown,59.2,,60,381.92,172.5,85.0,190.0,447.5
CPA_006,Full Power,顾正寅,M,Unknown,81.9,,82.5,380.92,210.0,100.0,250.0,560.0
CPA_006,Full Power,龙梦翔,M,Unknown,96.5,,100,378.33,245.0,115.0,235.0,595.0
CPA_006,Full Power,袁以文,M,Unknown,71.7,,75,373.16,165.0,110.0,230.0,505.0
CPA_006,Full Power,谢辉英,F,Unknown,58.8,,60,370.55,115.0,70.0,140.0,325.0
CPA_006,Full Power,刘起源,M,Unknown,70.8,,75,363.33,170.0,100.0,210.0,480.0
CPA_006,Full Power,胡春浩,M,Unknown,138.0,,140,360.41,260.0,135.0,260.0,655.0
CPA_006,Full Power,朱梦晴,F,Unknown,52.0,,52,359.58,90.0,65.0,140.0,295.0
CPA_006,Full Power,张思齐,M,Unknown,82.4,,82.5,355.88,200.0,120.0,205.0,525.0
CPA_006,Full Power,邓璐,F,Unknown,61.1,,67.5,342.5,115.0,60.0,137.5,312.5
CPA_006,Full Power,王兆轩,M,Unknown,82.0,,82.5,336.47,180.0,105.0,200.0,485.0
CPA_006,Full Power,黄嘉伟,M,Unknown,89.2,,90,334.51,180.0,115.0,220.0,515.0
CPA_006,Full Power,王锐涛,M,Unknown,101.0,,110,327.9,190.0,105.0,240.0,535.0
CPA_006,Full Power,王一斐,F,Unknown,68.3,,75,320.45,120.0,65.0,127.5,312.5
CPA_006,Full Power,王轶,M,Unknown,86.7,,90,316.42,180.0,85.0,215.0,480.0
CPA_006,Full Power,曹奕雯,F,Unknown,55.2,,56,310.12,102.5,42.5,120.0,265.0
CPA_006,Full Power,洗震声,M,Unknown,88.5,,90,306.52,185.0,105.0,180.0,470.0
CPA_006,Full Power,张昊研,F,Unknown,55.8,,56,296.28,95.0,45.0,110.0,250.0
CPA_006,Full Power,原天涛,M,Unknown,95.2,,90,286.31,170.0,110.0,175.0,455.0
CPA_006,Full Power,陈志烽,M,Unknown,66.2,,67.5,250.17,125.0,70.0,125.0,320.0
CPA_006,Full Power,刘舒天,F,Unknown,51.7,,52,244.76,80.0,35.0,85.0,200.0
CPA_006,Deadlift Only,刘吉康,M,Unknown,59.0,,60,203.27,,,,237.5
CPA_006,Deadlift Only,刘卓,M,Unknown,94.2,,100,189.71,,,,300.0
CPA_006,Deadlift Only,卢磊,M,Unknown,79.9,,82.5,172.51,,,,250.0
CPA_006,Deadlift Only,王禹豪,M,Unknown,74.0,,75,170.06,,,,235.0
CPA_006,Deadlift Only,宋泽雨,M,Unknown,88.2,,90,169.86,,,,260.0
CPA_006,Deadlift Only,米朝政,M,Unknown,106.3,,110,169.54,,,,282.5
CPA_006,Deadlift Only,梁霆轩,M,Unknown,69.8,,75,165.58,,,,220.0
CPA_006,Deadlift Only,王奕钧,M,Unknown,80.3,,82.5,156.53,,,,227.5
CPA_006,Deadlift Only,孙玮柏,M,Unknown,100.9,,110,141.02,,,,230.0
CPA_006,Deadlift Only,卡雨轩,M,Unknown,81.0,,82.5,133.49,,,,195.0
